No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,station_type,season,AQI_Category
9883,2014,4,16,18,56.0,106.0,12.0,58.0,600.0,111.0,18.2,1004.9,0.8,0.0,SSW,0.8,Guanyuan,2014-04-16 18:00:00,Urban,Spring,Moderate
9884,2014,4,16,19,59.0,126.0,14.0,65.0,700.0,103.0,17.6,1005.6,1.1,0.0,S,0.7,Guanyuan,2014-04-16 19:00:00,Urban,Spring,Moderate
9885,2014,4,16,20,66.0,140.0,16.0,73.0,800.0,78.0,15.2,1005.2,6.7,0.0,W,0.4,Guanyuan,2014-04-16 20:00:00,Urban,Spring,Moderate
9886,2014,4,16,21,70.0,138.0,15.0,88.0,900.0,47.0,13.7,1005.3,6.1,0.0,WSW,0.5,Guanyuan,2014-04-16 21:00:00,Urban,Spring,Moderate
9887,2014,4,16,22,75.0,140.0,16.0,98.0,900.0,34.0,13.8,1005.1,8.0,0.0,WNW,0.6,Guanyuan,2014-04-16 22:00:00,Urban,Spring,Moderate
9888,2014,4,16,23,78.0,146.0,21.0,97.0,1000.0,30.0,14.0,1005.2,8.6,0.0,WNW,0.6,Guanyuan,2014-04-16 23:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9889,2014,4,17,0,95.0,165.0,30.0,112.0,1300.0,14.0,13.7,1004.9,7.2,0.0,W,0.6,Guanyuan,2014-04-17 00:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9890,2014,4,17,1,96.0,154.0,33.0,125.0,1400.0,5.0,13.7,1004.0,6.8,0.0,NE,0.6,Guanyuan,2014-04-17 01:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9891,2014,4,17,2,97.0,158.0,36.0,129.0,1400.0,2.0,13.8,1004.1,6.4,0.0,ENE,0.4,Guanyuan,2014-04-17 02:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9892,2014,4,17,3,96.0,163.0,35.0,128.0,1400.0,2.0,13.5,1004.7,6.4,0.0,ESE,0.2,Guanyuan,2014-04-17 03:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9893,2014,4,17,4,96.0,159.0,38.0,124.0,1400.0,2.0,13.0,1005.1,7.2,0.0,SE,0.6,Guanyuan,2014-04-17 04:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9894,2014,4,17,5,111.0,238.0,26.0,120.0,1300.0,2.0,11.4,1005.4,9.8,0.0,WNW,0.6,Guanyuan,2014-04-17 05:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9895,2014,4,17,6,78.0,159.0,7.0,102.0,1100.0,2.0,11.1,1006.3,9.4,0.2,NE,0.7,Guanyuan,2014-04-17 06:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9896,2014,4,17,7,77.0,115.0,6.0,101.0,1200.0,2.0,11.3,1007.2,9.9,0.7,NE,1.9,Guanyuan,2014-04-17 07:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9897,2014,4,17,8,86.0,114.0,7.0,102.0,1400.0,2.0,11.5,1008.1,10.4,1.3,NNE,1.3,Guanyuan,2014-04-17 08:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9898,2014,4,17,9,86.0,121.0,7.0,96.0,1300.0,2.0,11.4,1008.5,9.3,0.2,NE,1.8,Guanyuan,2014-04-17 09:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9899,2014,4,17,10,115.0,124.0,13.0,103.0,1800.0,6.0,12.2,1008.5,9.8,0.0,NNE,1.7,Guanyuan,2014-04-17 10:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9900,2014,4,17,11,103.0,66.0,20.0,86.0,1400.0,38.0,12.5,1008.1,8.8,0.0,NE,1.7,Guanyuan,2014-04-17 11:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9901,2014,4,17,12,88.0,67.0,22.0,76.0,1300.0,55.0,14.6,1007.5,8.3,0.0,NE,2.9,Guanyuan,2014-04-17 12:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9902,2014,4,17,13,70.0,79.0,36.0,63.0,1400.0,81.0,15.7,1007.2,9.1,0.0,NE,1.0,Guanyuan,2014-04-17 13:00:00,Urban,Spring,Moderate
9903,2014,4,17,14,75.0,90.0,36.0,51.0,1300.0,102.0,16.8,1006.5,8.7,0.0,ESE,0.9,Guanyuan,2014-04-17 14:00:00,Urban,Spring,Moderate
9904,2014,4,17,15,83.0,93.0,32.0,52.0,1300.0,108.0,17.2,1006.5,10.1,0.0,SSW,1.6,Guanyuan,2014-04-17 15:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9905,2014,4,17,16,86.0,98.0,28.0,55.0,1200.0,114.0,16.7,1006.6,10.1,0.0,S,1.4,Guanyuan,2014-04-17 16:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9906,2014,4,17,17,86.0,94.0,22.0,61.0,1200.0,116.0,16.5,1006.9,9.9,0.0,SW,1.7,Guanyuan,2014-04-17 17:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9907,2014,4,17,18,90.0,108.0,23.0,69.0,1300.0,107.0,15.9,1007.1,10.6,0.0,SSE,1.2,Guanyuan,2014-04-17 18:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9908,2014,4,17,19,98.0,122.0,22.0,69.0,1200.0,103.0,15.9,1008.6,10.9,0.0,WSW,1.7,Guanyuan,2014-04-17 19:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9909,2014,4,17,20,105.0,118.0,18.0,61.0,1100.0,96.0,15.9,1009.5,10.9,0.0,SW,1.0,Guanyuan,2014-04-17 20:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9910,2014,4,17,21,131.0,114.0,17.0,64.0,1200.0,80.0,15.7,1010.5,11.3,0.0,W,0.8,Guanyuan,2014-04-17 21:00:00,Urban,Spring,Unhealthy
9911,2014,4,17,22,112.0,119.0,18.0,69.0,1200.0,67.0,15.4,1010.9,11.6,0.0,W,0.9,Guanyuan,2014-04-17 22:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9912,2014,4,17,23,144.0,121.0,19.0,60.0,1200.0,71.0,15.0,1011.0,11.8,0.0,SSW,0.9,Guanyuan,2014-04-17 23:00:00,Urban,Spring,Unhealthy
9913,2014,4,18,0,122.0,129.0,18.0,84.0,1300.0,39.0,14.8,1010.9,10.8,0.0,SSW,0.6,Guanyuan,2014-04-18 00:00:00,Urban,Spring,Unhealthy
9914,2014,4,18,1,152.0,123.0,22.0,106.0,1900.0,7.0,14.4,1010.8,11.0,0.0,WSW,0.8,Guanyuan,2014-04-18 01:00:00,Urban,Spring,Very Unhealthy
9915,2014,4,18,2,122.0,142.0,22.0,106.0,1900.0,2.0,14.3,1011.2,11.1,0.0,WSW,1.4,Guanyuan,2014-04-18 02:00:00,Urban,Spring,Unhealthy
9916,2014,4,18,3,125.0,154.0,20.0,99.0,1900.0,2.0,14.1,1011.7,11.4,0.0,WSW,1.0,Guanyuan,2014-04-18 03:00:00,Urban,Spring,Unhealthy
9917,2014,4,18,4,131.0,157.0,18.0,95.0,2100.0,2.0,13.2,1012.7,11.4,0.0,E,0.0,Guanyuan,2014-04-18 04:00:00,Urban,Spring,Unhealthy
9918,2014,4,18,5,135.0,166.0,19.0,95.0,2100.0,2.0,12.6,1013.2,11.3,0.0,N,1.2,Guanyuan,2014-04-18 05:00:00,Urban,Spring,Unhealthy
9919,2014,4,18,6,144.0,167.0,20.0,95.0,2500.0,2.0,13.4,1013.2,11.8,0.0,NE,1.7,Guanyuan,2014-04-18 06:00:00,Urban,Spring,Unhealthy
9920,2014,4,18,7,141.0,160.0,16.0,92.0,2000.0,2.0,14.6,1014.4,12.1,0.0,ENE,1.6,Guanyuan,2014-04-18 07:00:00,Urban,Spring,Unhealthy
9921,2014,4,18,8,155.0,167.0,17.0,93.0,1700.0,2.0,15.8,1014.7,12.0,0.0,E,1.0,Guanyuan,2014-04-18 08:00:00,Urban,Spring,Very Unhealthy
9922,2014,4,18,9,125.0,158.0,21.0,92.0,1600.0,4.0,17.1,1015.0,11.8,0.0,SE,0.7,Guanyuan,2014-04-18 09:00:00,Urban,Spring,Unhealthy
9923,2014,4,18,10,140.0,171.0,26.0,93.0,1700.0,23.0,18.9,1015.2,11.5,0.0,NE,1.0,Guanyuan,2014-04-18 10:00:00,Urban,Spring,Unhealthy
9924,2014,4,18,11,155.0,171.0,27.0,82.0,1600.0,58.0,20.3,1014.7,11.2,0.0,SSW,0.9,Guanyuan,2014-04-18 11:00:00,Urban,Spring,Very Unhealthy
9925,2014,4,18,12,186.0,138.0,21.0,68.0,1400.0,98.0,20.2,1013.6,10.9,0.0,NNE,0.8,Guanyuan,2014-04-18 12:00:00,Urban,Spring,Very Unhealthy
9926,2014,4,18,13,186.0,138.0,21.0,68.0,1400.0,98.0,20.9,1012.8,11.5,0.0,SSE,2.2,Guanyuan,2014-04-18 13:00:00,Urban,Spring,Very Unhealthy
9927,2014,4,18,14,177.0,142.0,14.0,74.0,1300.0,114.0,21.0,1012.4,11.1,0.0,SSW,0.7,Guanyuan,2014-04-18 14:00:00,Urban,Spring,Very Unhealthy
9928,2014,4,18,15,160.0,119.0,13.0,46.0,1300.0,155.0,20.4,1012.2,11.3,0.0,S,1.2,Guanyuan,2014-04-18 15:00:00,Urban,Spring,Very Unhealthy
9929,2014,4,18,16,130.0,146.0,12.0,46.0,1300.0,157.0,19.7,1012.4,11.5,0.0,SSW,2.1,Guanyuan,2014-04-18 16:00:00,Urban,Spring,Unhealthy
9930,2014,4,18,17,165.0,142.0,10.0,43.0,1200.0,153.0,18.7,1012.5,11.5,0.0,SSW,1.7,Guanyuan,2014-04-18 17:00:00,Urban,Spring,Very Unhealthy
9931,2014,4,18,18,175.0,145.0,12.0,46.0,1400.0,144.0,16.9,1013.5,9.6,0.0,SSW,2.7,Guanyuan,2014-04-18 18:00:00,Urban,Spring,Very Unhealthy
9932,2014,4,18,19,143.0,86.0,25.0,96.0,1800.0,57.0,15.7,1014.9,5.9,0.0,SSW,2.3,Guanyuan,2014-04-18 19:00:00,Urban,Spring,Unhealthy
9933,2014,4,18,20,100.0,78.0,27.0,74.0,1100.0,76.0,15.2,1015.7,4.8,0.0,S,2.2,Guanyuan,2014-04-18 20:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9934,2014,4,18,21,59.0,76.0,24.0,68.0,1100.0,81.0,14.7,1016.0,3.8,0.0,SSW,0.6,Guanyuan,2014-04-18 21:00:00,Urban,Spring,Moderate
9935,2014,4,18,22,47.0,59.0,23.0,60.0,1000.0,90.0,14.6,1016.7,2.1,0.0,SSW,1.4,Guanyuan,2014-04-18 22:00:00,Urban,Spring,Moderate
9936,2014,4,18,23,42.0,62.0,23.0,54.0,1000.0,98.0,14.4,1017.1,2.0,0.0,S,1.1,Guanyuan,2014-04-18 23:00:00,Urban,Spring,Moderate
9937,2014,4,19,0,67.0,86.0,20.0,59.0,800.0,84.0,14.1,1017.0,2.6,0.0,SSW,1.0,Guanyuan,2014-04-19 00:00:00,Urban,Spring,Moderate
9938,2014,4,19,1,69.0,93.0,20.0,69.0,900.0,61.0,13.9,1016.5,2.1,0.0,SW,1.7,Guanyuan,2014-04-19 01:00:00,Urban,Spring,Moderate
9939,2014,4,19,2,66.0,77.0,18.0,70.0,700.0,56.0,13.7,1016.3,2.6,0.0,WSW,1.5,Guanyuan,2014-04-19 02:00:00,Urban,Spring,Moderate
9940,2014,4,19,3,68.0,87.0,17.0,80.0,700.0,43.0,13.5,1015.8,3.3,0.0,WSW,1.0,Guanyuan,2014-04-19 03:00:00,Urban,Spring,Moderate
9941,2014,4,19,4,65.0,69.0,17.0,66.0,700.0,52.0,12.7,1015.4,3.9,0.0,SSE,0.6,Guanyuan,2014-04-19 04:00:00,Urban,Spring,Moderate
9942,2014,4,19,5,62.0,80.0,15.0,70.0,700.0,44.0,13.5,1015.9,2.7,0.0,SSE,1.2,Guanyuan,2014-04-19 05:00:00,Urban,Spring,Moderate
9943,2014,4,19,6,55.0,76.0,16.0,68.0,700.0,46.0,14.1,1016.3,3.2,0.0,S,1.5,Guanyuan,2014-04-19 06:00:00,Urban,Spring,Moderate
9944,2014,4,19,7,52.0,84.0,17.0,82.0,800.0,41.0,13.9,1016.3,3.9,0.0,SW,1.8,Guanyuan,2014-04-19 07:00:00,Urban,Spring,Moderate
9945,2014,4,19,8,68.0,105.0,19.0,108.0,1100.0,13.0,14.3,1016.0,3.1,0.0,SW,1.8,Guanyuan,2014-04-19 08:00:00,Urban,Spring,Moderate
9946,2014,4,19,9,72.0,87.0,25.0,96.0,1300.0,26.0,14.6,1016.3,1.1,0.0,SW,2.6,Guanyuan,2014-04-19 09:00:00,Urban,Spring,Moderate
9947,2014,4,19,10,46.0,50.0,32.0,72.0,1200.0,59.0,14.5,1016.1,0.7,0.0,SW,1.9,Guanyuan,2014-04-19 10:00:00,Urban,Spring,Moderate
9948,2014,4,19,11,48.0,57.0,25.0,51.0,900.0,84.0,14.3,1015.5,-0.6,0.0,SSW,1.9,Guanyuan,2014-04-19 11:00:00,Urban,Spring,Moderate
9949,2014,4,19,12,40.0,46.0,16.0,43.0,600.0,90.0,14.3,1015.5,0.5,0.0,S,1.5,Guanyuan,2014-04-19 12:00:00,Urban,Spring,Moderate
9950,2014,4,19,13,40.0,46.0,16.0,43.0,600.0,90.0,13.6,1015.3,2.8,0.0,S,2.3,Guanyuan,2014-04-19 13:00:00,Urban,Spring,Moderate
9951,2014,4,19,14,44.0,66.0,10.0,41.0,600.0,92.0,14.0,1014.4,3.7,0.0,SW,3.0,Guanyuan,2014-04-19 14:00:00,Urban,Spring,Moderate
9952,2014,4,19,15,42.0,48.0,9.0,46.0,500.0,88.0,14.4,1013.7,4.7,0.0,SW,2.6,Guanyuan,2014-04-19 15:00:00,Urban,Spring,Moderate
9953,2014,4,19,16,52.0,61.0,11.0,53.0,600.0,83.0,14.9,1013.3,5.1,0.0,SSW,2.3,Guanyuan,2014-04-19 16:00:00,Urban,Spring,Moderate
9954,2014,4,19,17,43.0,60.0,12.0,54.0,700.0,86.0,13.9,1012.6,4.2,0.0,SW,3.1,Guanyuan,2014-04-19 17:00:00,Urban,Spring,Moderate
9955,2014,4,19,18,43.0,32.0,10.0,40.0,500.0,104.0,12.6,1012.8,4.8,0.0,SSW,2.1,Guanyuan,2014-04-19 18:00:00,Urban,Spring,Moderate
9956,2014,4,19,19,58.0,69.0,9.0,49.0,500.0,92.0,11.9,1012.7,5.5,0.0,SW,1.6,Guanyuan,2014-04-19 19:00:00,Urban,Spring,Moderate
9957,2014,4,19,20,60.0,63.0,8.0,52.0,600.0,81.0,11.7,1012.9,5.6,0.0,SW,1.7,Guanyuan,2014-04-19 20:00:00,Urban,Spring,Moderate
9958,2014,4,19,21,61.0,68.0,8.0,61.0,600.0,63.0,10.7,1012.8,5.9,0.0,SW,1.0,Guanyuan,2014-04-19 21:00:00,Urban,Spring,Moderate
9959,2014,4,19,22,73.0,76.0,9.0,77.0,700.0,41.0,8.9,1012.8,6.3,0.0,WSW,0.0,Guanyuan,2014-04-19 22:00:00,Urban,Spring,Moderate
9960,2014,4,19,23,81.0,84.0,9.0,78.0,700.0,34.0,9.0,1013.3,7.3,0.0,NNE,0.6,Guanyuan,2014-04-19 23:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9961,2014,4,20,0,68.0,70.0,9.0,82.0,700.0,21.0,9.9,1013.0,5.9,0.0,NNE,1.6,Guanyuan,2014-04-20 00:00:00,Urban,Spring,Moderate
9962,2014,4,20,1,91.0,104.0,9.0,92.0,700.0,7.0,9.9,1012.7,6.4,0.0,NNE,1.6,Guanyuan,2014-04-20 01:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9963,2014,4,20,2,76.0,83.0,9.0,106.0,800.0,2.0,9.3,1012.5,6.4,0.0,NNE,0.0,Guanyuan,2014-04-20 02:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9964,2014,4,20,3,98.0,123.0,9.0,111.0,1100.0,2.0,8.1,1012.1,6.2,0.0,SE,0.0,Guanyuan,2014-04-20 03:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9965,2014,4,20,4,100.0,116.0,10.0,118.0,1100.0,2.0,7.5,1012.7,6.0,0.0,E,0.0,Guanyuan,2014-04-20 04:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9966,2014,4,20,5,97.0,108.0,9.0,112.0,1000.0,2.0,7.4,1012.2,6.5,0.0,NNE,0.8,Guanyuan,2014-04-20 05:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9967,2014,4,20,6,89.0,115.0,8.0,102.0,1000.0,2.0,9.2,1012.9,6.5,0.0,NE,1.3,Guanyuan,2014-04-20 06:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9968,2014,4,20,7,77.0,95.0,10.0,94.0,1000.0,2.0,11.5,1013.0,5.4,0.0,E,0.6,Guanyuan,2014-04-20 07:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9969,2014,4,20,8,82.0,90.0,16.0,79.0,900.0,10.0,14.7,1012.8,4.4,0.0,NNE,1.7,Guanyuan,2014-04-20 08:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9970,2014,4,20,9,80.0,60.0,18.0,62.0,700.0,30.0,16.3,1012.6,1.9,0.0,WNW,1.0,Guanyuan,2014-04-20 09:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9971,2014,4,20,10,50.0,35.0,21.0,55.0,1000.0,36.0,18.0,1012.5,4.2,0.0,S,0.7,Guanyuan,2014-04-20 10:00:00,Urban,Spring,Moderate
9972,2014,4,20,11,50.0,35.0,21.0,55.0,600.0,35.0,19.8,1011.5,-2.0,0.0,NE,1.3,Guanyuan,2014-04-20 11:00:00,Urban,Spring,Moderate
9973,2014,4,20,12,29.0,5.0,8.0,37.0,1000.0,66.0,20.9,1010.5,-1.6,0.0,SE,1.2,Guanyuan,2014-04-20 12:00:00,Urban,Spring,Good
9974,2014,4,20,13,19.0,5.0,8.0,26.0,300.0,84.0,21.7,1009.4,-1.0,0.0,E,1.2,Guanyuan,2014-04-20 13:00:00,Urban,Spring,Good
9975,2014,4,20,14,7.0,19.0,6.0,28.0,300.0,89.0,22.9,1008.5,-1.3,0.0,ENE,1.3,Guanyuan,2014-04-20 14:00:00,Urban,Spring,Good
9976,2014,4,20,15,7.0,19.0,6.0,28.0,300.0,89.0,22.5,1007.9,-0.9,0.0,WNW,1.5,Guanyuan,2014-04-20 15:00:00,Urban,Spring,Good
9977,2014,4,20,16,52.0,61.0,8.0,36.0,400.0,138.0,22.4,1007.8,4.4,0.0,S,1.7,Guanyuan,2014-04-20 16:00:00,Urban,Spring,Moderate
9978,2014,4,20,17,61.0,67.0,8.0,41.0,400.0,147.0,20.0,1007.5,4.5,0.0,S,1.7,Guanyuan,2014-04-20 17:00:00,Urban,Spring,Moderate
9979,2014,4,20,18,56.0,72.0,8.0,38.0,400.0,139.0,19.4,1007.8,4.3,0.0,SW,2.8,Guanyuan,2014-04-20 18:00:00,Urban,Spring,Moderate
9980,2014,4,20,19,61.0,77.0,8.0,47.0,500.0,124.0,18.8,1008.9,5.3,0.0,SW,4.2,Guanyuan,2014-04-20 19:00:00,Urban,Spring,Moderate
9981,2014,4,20,20,60.0,93.0,9.0,47.0,500.0,115.0,17.5,1009.6,6.1,0.0,SSW,1.3,Guanyuan,2014-04-20 20:00:00,Urban,Spring,Moderate
9982,2014,4,20,21,60.0,93.0,9.0,47.0,500.0,115.0,15.7,1009.9,6.1,0.0,NNE,0.9,Guanyuan,2014-04-20 21:00:00,Urban,Spring,Moderate
9983,2014,4,20,22,65.0,97.0,10.0,65.0,500.0,78.0,12.7,1009.9,7.4,0.0,WSW,0.5,Guanyuan,2014-04-20 22:00:00,Urban,Spring,Moderate
9984,2014,4,20,23,68.0,114.0,10.0,83.0,600.0,47.0,10.9,1010.5,7.2,0.0,WSW,0.0,Guanyuan,2014-04-20 23:00:00,Urban,Spring,Moderate
9985,2014,4,21,0,68.0,114.0,10.0,83.0,600.0,47.0,10.2,1010.6,6.9,0.0,NNE,0.6,Guanyuan,2014-04-21 00:00:00,Urban,Spring,Moderate
9986,2014,4,21,1,71.0,92.0,7.0,97.0,800.0,16.0,10.1,1010.6,6.2,0.0,N,0.1,Guanyuan,2014-04-21 01:00:00,Urban,Spring,Moderate
9987,2014,4,21,2,76.0,103.0,7.0,118.0,1000.0,2.0,9.1,1010.8,6.2,0.0,NE,0.7,Guanyuan,2014-04-21 02:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9988,2014,4,21,3,76.0,97.0,7.0,120.0,1100.0,2.0,8.3,1010.5,6.6,0.0,SW,0.0,Guanyuan,2014-04-21 03:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9989,2014,4,21,4,76.0,97.0,7.0,120.0,1100.0,2.0,7.9,1010.8,6.7,0.0,ENE,0.5,Guanyuan,2014-04-21 04:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9990,2014,4,21,5,76.0,97.0,7.0,120.0,1100.0,2.0,8.2,1011.4,5.1,0.0,NE,0.8,Guanyuan,2014-04-21 05:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9991,2014,4,21,6,76.0,97.0,6.0,120.0,1100.0,2.0,11.7,1011.9,4.4,0.0,NE,1.1,Guanyuan,2014-04-21 06:00:00,Urban,Spring,Unhealthy for Sensitive Groups
9992,2014,4,21,7,67.0,93.0,6.0,99.0,1300.0,2.0,15.7,1012.1,2.8,0.0,ENE,1.7,Guanyuan,2014-04-21 07:00:00,Urban,Spring,Moderate
9993,2014,4,21,8,68.0,106.0,9.0,99.0,1300.0,2.0,18.7,1012.2,1.7,0.0,ENE,1.4,Guanyuan,2014-04-21 08:00:00,Urban,Spring,Moderate
9994,2014,4,21,9,43.0,52.0,25.0,81.0,800.0,13.0,21.7,1012.4,-1.0,0.0,NE,1.3,Guanyuan,2014-04-21 09:00:00,Urban,Spring,Moderate
9995,2014,4,21,10,34.0,58.0,20.0,74.0,800.0,31.0,22.4,1012.0,-1.7,0.0,ENE,1.9,Guanyuan,2014-04-21 10:00:00,Urban,Spring,Good
9996,2014,4,21,11,39.0,49.0,6.0,51.0,500.0,64.0,24.1,1011.3,-1.7,0.0,N,1.8,Guanyuan,2014-04-21 11:00:00,Urban,Spring,Moderate
9997,2014,4,21,12,38.0,39.0,2.0,30.0,400.0,92.0,22.8,1010.4,-0.7,0.0,W,1.9,Guanyuan,2014-04-21 12:00:00,Urban,Spring,Moderate
9998,2014,4,21,13,28.0,46.0,2.0,28.0,400.0,102.0,23.8,1009.5,0.1,0.0,WSW,3.5,Guanyuan,2014-04-21 13:00:00,Urban,Spring,Good
9999,2014,4,21,14,24.0,39.0,4.0,24.0,300.0,102.0,22.5,1008.2,-0.9,0.0,WSW,2.7,Guanyuan,2014-04-21 14:00:00,Urban,Spring,Good
10000,2014,4,21,15,17.0,28.0,4.0,32.0,400.0,106.0,24.1,1007.6,1.7,0.0,SW,3.4,Guanyuan,2014-04-21 15:00:00,Urban,Spring,Good
10001,2014,4,21,16,37.0,38.0,3.0,35.0,400.0,132.0,23.4,1007.5,1.1,0.0,SW,2.6,Guanyuan,2014-04-21 16:00:00,Urban,Spring,Moderate
10002,2014,4,21,17,35.0,55.0,3.0,35.0,400.0,127.0,22.4,1007.9,0.8,0.0,SW,2.5,Guanyuan,2014-04-21 17:00:00,Urban,Spring,Good
10003,2014,4,21,18,40.0,62.0,2.0,34.0,400.0,124.0,21.3,1008.0,1.0,0.0,SW,2.7,Guanyuan,2014-04-21 18:00:00,Urban,Spring,Moderate
10004,2014,4,21,19,33.0,48.0,3.0,44.0,400.0,110.0,19.5,1008.8,3.2,0.0,SSW,1.3,Guanyuan,2014-04-21 19:00:00,Urban,Spring,Good
10005,2014,4,21,20,43.0,86.0,3.0,50.0,400.0,108.0,18.8,1009.4,3.4,0.0,WSW,1.7,Guanyuan,2014-04-21 20:00:00,Urban,Spring,Moderate
10006,2014,4,21,21,40.0,87.0,4.0,59.0,500.0,98.0,14.2,1009.4,5.5,0.0,NNW,1.0,Guanyuan,2014-04-21 21:00:00,Urban,Spring,Moderate
10007,2014,4,21,22,58.0,104.0,5.0,77.0,600.0,70.0,12.3,1009.9,6.1,0.0,W,0.0,Guanyuan,2014-04-21 22:00:00,Urban,Spring,Moderate
10008,2014,4,21,23,60.0,85.0,6.0,101.0,700.0,34.0,11.2,1010.3,6.5,0.0,W,0.0,Guanyuan,2014-04-21 23:00:00,Urban,Spring,Moderate
10009,2014,4,22,0,67.0,115.0,6.0,112.0,700.0,16.0,10.2,1010.4,5.6,0.0,ENE,0.5,Guanyuan,2014-04-22 00:00:00,Urban,Spring,Moderate
10010,2014,4,22,1,85.0,162.0,8.0,114.0,800.0,15.0,9.1,1010.2,6.7,0.0,W,0.0,Guanyuan,2014-04-22 01:00:00,Urban,Spring,Unhealthy for Sensitive Groups
10011,2014,4,22,2,99.0,153.0,6.0,104.0,800.0,9.0,8.4,1010.3,6.0,0.0,NE,0.5,Guanyuan,2014-04-22 02:00:00,Urban,Spring,Unhealthy for Sensitive Groups
10012,2014,4,22,3,100.0,153.0,4.0,101.0,900.0,2.0,7.6,1010.1,5.4,0.0,E,0.9,Guanyuan,2014-04-22 03:00:00,Urban,Spring,Unhealthy for Sensitive Groups
10013,2014,4,22,4,105.0,119.0,5.0,108.0,1000.0,2.0,7.4,1009.7,4.5,0.0,E,0.0,Guanyuan,2014-04-22 04:00:00,Urban,Spring,Unhealthy for Sensitive Groups
10014,2014,4,22,5,75.0,80.0,6.0,108.0,900.0,2.0,6.9,1010.0,4.7,0.0,NW,0.5,Guanyuan,2014-04-22 05:00:00,Urban,Spring,Moderate
10015,2014,4,22,6,62.0,93.0,6.0,100.0,900.0,2.0,8.8,1010.0,5.9,0.0,NE,0.8,Guanyuan,2014-04-22 06:00:00,Urban,Spring,Moderate
10016,2014,4,22,7,71.0,136.0,8.0,100.0,1100.0,2.0,14.9,1010.3,3.4,0.0,NE,1.3,Guanyuan,2014-04-22 07:00:00,Urban,Spring,Moderate
10017,2014,4,22,8,53.0,62.0,8.0,101.0,800.0,3.0,19.1,1010.2,1.6,0.0,ENE,1.4,Guanyuan,2014-04-22 08:00:00,Urban,Spring,Moderate
10018,2014,4,22,9,56.0,71.0,6.0,92.0,700.0,18.0,22.0,1010.0,0.5,0.0,ENE,1.5,Guanyuan,2014-04-22 09:00:00,Urban,Spring,Moderate
10019,2014,4,22,10,52.0,59.0,5.0,85.0,700.0,32.0,23.9,1009.5,1.5,0.0,SW,1.9,Guanyuan,2014-04-22 10:00:00,Urban,Spring,Moderate
10020,2014,4,22,11,48.0,51.0,4.0,69.0,600.0,61.0,24.6,1008.3,0.8,0.0,SW,3.8,Guanyuan,2014-04-22 11:00:00,Urban,Spring,Moderate
10021,2014,4,22,12,59.0,70.0,9.0,65.0,600.0,92.0,25.9,1007.2,3.8,0.0,SSW,1.6,Guanyuan,2014-04-22 12:00:00,Urban,Spring,Moderate
10022,2014,4,22,13,70.0,127.0,7.0,76.0,600.0,117.0,26.0,1006.1,4.4,0.0,S,2.5,Guanyuan,2014-04-22 13:00:00,Urban,Spring,Moderate
10023,2014,4,22,14,61.0,67.0,4.0,37.0,400.0,153.0,26.0,1004.9,5.0,0.0,SSW,2.9,Guanyuan,2014-04-22 14:00:00,Urban,Spring,Moderate
10024,2014,4,22,15,45.0,62.0,4.0,32.0,400.0,160.0,26.0,1004.0,5.5,0.0,SW,2.8,Guanyuan,2014-04-22 15:00:00,Urban,Spring,Moderate
10025,2014,4,22,16,45.0,62.0,4.0,32.0,400.0,160.0,25.2,1003.7,4.9,0.0,SSW,3.7,Guanyuan,2014-04-22 16:00:00,Urban,Spring,Moderate
